date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:27	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:15:59%20GMT	https://twitter-trends.iamrohit.in/india/hyderabad	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/india/hyderabad.html	(from https://twitter-trends.iamrohit.in/)
14:46:31	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2004%20Dec%202021%2009:16:04%20GMT	https://twitter-trends.iamrohit.in/india/Bangalore,%20India	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/india/Bangalore,%20India	(from https://twitter-trends.iamrohit.in/india/bangalore)
14:46:32	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2004%20Dec%202021%2009:16:05%20GMT	https://twitter-trends.iamrohit.in/india/Chennai,%20India	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/india/Chennai,%20India	(from https://twitter-trends.iamrohit.in/india/chennai)
14:46:34	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:05%20GMT	https://twitter-trends.iamrohit.in/indonesia/bekasi	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/bekasi.html	(from https://twitter-trends.iamrohit.in/)
14:46:34	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:05%20GMT	https://twitter-trends.iamrohit.in/indonesia/depok	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/depok.html	(from https://twitter-trends.iamrohit.in/)
14:46:34	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:05%20GMT	https://twitter-trends.iamrohit.in/indonesia/pekanbaru	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/pekanbaru.html	(from https://twitter-trends.iamrohit.in/)
14:46:35	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:06%20GMT	https://twitter-trends.iamrohit.in/india/delhi	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/india/delhi.html	(from https://twitter-trends.iamrohit.in/)
14:46:36	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:07%20GMT	https://twitter-trends.iamrohit.in/indonesia/surabaya	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/surabaya.html	(from https://twitter-trends.iamrohit.in/)
14:46:36	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:07%20GMT	https://twitter-trends.iamrohit.in/indonesia/makassar	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/makassar.html	(from https://twitter-trends.iamrohit.in/)
14:46:36	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:07%20GMT	https://twitter-trends.iamrohit.in/indonesia/bandung	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/bandung.html	(from https://twitter-trends.iamrohit.in/)
14:46:36	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:08%20GMT	https://twitter-trends.iamrohit.in/indonesia/jakarta	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/jakarta.html	(from https://twitter-trends.iamrohit.in/)
14:46:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:09%20GMT	https://twitter-trends.iamrohit.in/indonesia/medan	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/medan.html	(from https://twitter-trends.iamrohit.in/)
14:46:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:09%20GMT	https://twitter-trends.iamrohit.in/indonesia/palembang	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/palembang.html	(from https://twitter-trends.iamrohit.in/)
14:46:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:09%20GMT	https://twitter-trends.iamrohit.in/indonesia/semarang	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/semarang.html	(from https://twitter-trends.iamrohit.in/)
14:46:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:09%20GMT	https://twitter-trends.iamrohit.in/indonesia/tangerang	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/indonesia/tangerang.html	(from https://twitter-trends.iamrohit.in/)
14:46:40	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:11%20GMT	https://twitter-trends.iamrohit.in/ireland/cork	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/ireland/cork.html	(from https://twitter-trends.iamrohit.in/)
14:46:40	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:11%20GMT	https://twitter-trends.iamrohit.in/ireland/dublin	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/ireland/dublin.html	(from https://twitter-trends.iamrohit.in/)
14:46:40	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:11%20GMT	https://twitter-trends.iamrohit.in/ireland/galway	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/ireland/galway.html	(from https://twitter-trends.iamrohit.in/)
14:46:40	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:11%20GMT	https://twitter-trends.iamrohit.in/israel/haifa	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/israel/haifa.html	(from https://twitter-trends.iamrohit.in/)
14:46:41	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:13%20GMT	https://twitter-trends.iamrohit.in/israel/tel-aviv	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/israel/tel-aviv.html	(from https://twitter-trends.iamrohit.in/)
14:46:41	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:13%20GMT	https://twitter-trends.iamrohit.in/israel/jerusalem	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/israel/jerusalem.html	(from https://twitter-trends.iamrohit.in/)
14:46:41	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:13%20GMT	https://twitter-trends.iamrohit.in/italy/bologna	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/italy/bologna.html	(from https://twitter-trends.iamrohit.in/)
14:46:42	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:13%20GMT	https://twitter-trends.iamrohit.in/italy/genoa	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/italy/genoa.html	(from https://twitter-trends.iamrohit.in/)
14:46:43	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:14%20GMT	https://twitter-trends.iamrohit.in/italy/milan	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/italy/milan.html	(from https://twitter-trends.iamrohit.in/)
14:46:43	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:14%20GMT	https://twitter-trends.iamrohit.in/italy/naples	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/italy/naples.html	(from https://twitter-trends.iamrohit.in/)
14:46:43	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:14%20GMT	https://twitter-trends.iamrohit.in/italy/palermo	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/italy/palermo.html	(from https://twitter-trends.iamrohit.in/)
14:46:43	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:15%20GMT	https://twitter-trends.iamrohit.in/italy/rome	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/italy/rome.html	(from https://twitter-trends.iamrohit.in/)
14:46:45	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:16%20GMT	https://twitter-trends.iamrohit.in/italy/turin	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/italy/turin.html	(from https://twitter-trends.iamrohit.in/)
14:46:45	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:16%20GMT	https://twitter-trends.iamrohit.in/japan/kitakyushu	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/kitakyushu.html	(from https://twitter-trends.iamrohit.in/)
14:46:45	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:16%20GMT	https://twitter-trends.iamrohit.in/japan/saitama	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/saitama.html	(from https://twitter-trends.iamrohit.in/)
14:46:45	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:17%20GMT	https://twitter-trends.iamrohit.in/japan/chiba	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/chiba.html	(from https://twitter-trends.iamrohit.in/)
14:46:47	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:18%20GMT	https://twitter-trends.iamrohit.in/japan/fukuoka	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/fukuoka.html	(from https://twitter-trends.iamrohit.in/)
14:46:47	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:18%20GMT	https://twitter-trends.iamrohit.in/japan/hamamatsu	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/hamamatsu.html	(from https://twitter-trends.iamrohit.in/)
14:46:47	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:18%20GMT	https://twitter-trends.iamrohit.in/japan/kawasaki	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/kawasaki.html	(from https://twitter-trends.iamrohit.in/)
14:46:47	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:19%20GMT	https://twitter-trends.iamrohit.in/japan/hiroshima	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/hiroshima.html	(from https://twitter-trends.iamrohit.in/)
14:46:48	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:20%20GMT	https://twitter-trends.iamrohit.in/japan/kobe	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/kobe.html	(from https://twitter-trends.iamrohit.in/)
14:46:48	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:20%20GMT	https://twitter-trends.iamrohit.in/japan/kumamoto	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/kumamoto.html	(from https://twitter-trends.iamrohit.in/)
14:46:48	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:20%20GMT	https://twitter-trends.iamrohit.in/japan/nagoya	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/nagoya.html	(from https://twitter-trends.iamrohit.in/)
14:46:48	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2004%20Dec%202021%2009:16:21%20GMT	https://twitter-trends.iamrohit.in/japan/Niigata,%20Japan	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/Niigata,%20Japan	(from https://twitter-trends.iamrohit.in/japan/niigata)
14:46:50	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:21%20GMT	https://twitter-trends.iamrohit.in/japan/sapporo	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/sapporo.html	(from https://twitter-trends.iamrohit.in/)
14:46:50	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:21%20GMT	https://twitter-trends.iamrohit.in/japan/takamatsu	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/takamatsu.html	(from https://twitter-trends.iamrohit.in/)
14:46:50	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:21%20GMT	https://twitter-trends.iamrohit.in/japan/tokyo	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/tokyo.html	(from https://twitter-trends.iamrohit.in/)
14:46:50	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:22%20GMT	https://twitter-trends.iamrohit.in/japan/sendai	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/sendai.html	(from https://twitter-trends.iamrohit.in/)
14:46:51	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:23%20GMT	https://twitter-trends.iamrohit.in/japan/okinawa	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/okinawa.html	(from https://twitter-trends.iamrohit.in/)
14:46:51	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:23%20GMT	https://twitter-trends.iamrohit.in/japan/osaka	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/osaka.html	(from https://twitter-trends.iamrohit.in/)
14:46:51	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:23%20GMT	https://twitter-trends.iamrohit.in/japan/yokohama	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/yokohama.html	(from https://twitter-trends.iamrohit.in/)
14:46:52	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:23%20GMT	https://twitter-trends.iamrohit.in/japan/kyoto	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/kyoto.html	(from https://twitter-trends.iamrohit.in/)
14:46:52	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:24%20GMT	https://twitter-trends.iamrohit.in/japan/okayama	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/japan/okayama.html	(from https://twitter-trends.iamrohit.in/)
14:46:52	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:24%20GMT	https://twitter-trends.iamrohit.in/jordan/amman	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/jordan/amman.html	(from https://twitter-trends.iamrohit.in/)
14:46:52	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:25%20GMT	https://twitter-trends.iamrohit.in/kenya/mombasa	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/kenya/mombasa.html	(from https://twitter-trends.iamrohit.in/)
14:46:52	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2004%20Dec%202021%2009:16:25%20GMT	https://twitter-trends.iamrohit.in/kenya/Nairobi,%20Kenya	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/kenya/Nairobi,%20Kenya	(from https://twitter-trends.iamrohit.in/kenya/nairobi)
14:46:53	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:26%20GMT	https://twitter-trends.iamrohit.in/korea/goyang	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/goyang.html	(from https://twitter-trends.iamrohit.in/)
14:46:54	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:26%20GMT	https://twitter-trends.iamrohit.in/korea/yongin	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/yongin.html	(from https://twitter-trends.iamrohit.in/)
14:46:54	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2004%20Dec%202021%2009:16:26%20GMT	https://twitter-trends.iamrohit.in/korea/Ansan,%20Korea	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/Ansan,%20Korea	(from https://twitter-trends.iamrohit.in/korea/ansan)
14:46:55	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:27%20GMT	https://twitter-trends.iamrohit.in/korea/busan	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/busan.html	(from https://twitter-trends.iamrohit.in/)
14:46:55	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:27%20GMT	https://twitter-trends.iamrohit.in/korea/bucheon	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/bucheon.html	(from https://twitter-trends.iamrohit.in/)
14:46:55	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:27%20GMT	https://twitter-trends.iamrohit.in/korea/changwon	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/changwon.html	(from https://twitter-trends.iamrohit.in/)
14:46:55	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:27%20GMT	https://twitter-trends.iamrohit.in/korea/daegu	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/daegu.html	(from https://twitter-trends.iamrohit.in/)
14:46:57	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:29%20GMT	https://twitter-trends.iamrohit.in/korea/gwangju	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/gwangju.html	(from https://twitter-trends.iamrohit.in/)
14:46:57	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:29%20GMT	https://twitter-trends.iamrohit.in/korea/incheon	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/incheon.html	(from https://twitter-trends.iamrohit.in/)
14:46:57	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:29%20GMT	https://twitter-trends.iamrohit.in/korea/seongnam	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/seongnam.html	(from https://twitter-trends.iamrohit.in/)
14:46:57	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:29%20GMT	https://twitter-trends.iamrohit.in/korea/suwon	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/suwon.html	(from https://twitter-trends.iamrohit.in/)
14:46:59	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:30%20GMT	https://twitter-trends.iamrohit.in/korea/ulsan	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/ulsan.html	(from https://twitter-trends.iamrohit.in/)
14:46:59	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:30%20GMT	https://twitter-trends.iamrohit.in/korea/seoul	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/seoul.html	(from https://twitter-trends.iamrohit.in/)
14:46:59	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:30%20GMT	https://twitter-trends.iamrohit.in/korea/daejeon	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/korea/daejeon.html	(from https://twitter-trends.iamrohit.in/)
14:46:59	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:30%20GMT	https://twitter-trends.iamrohit.in/latvia/riga	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/latvia/riga.html	(from https://twitter-trends.iamrohit.in/)
14:47:01	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:32%20GMT	https://twitter-trends.iamrohit.in/malaysia/kajang	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/malaysia/kajang.html	(from https://twitter-trends.iamrohit.in/)
14:47:01	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:32%20GMT	https://twitter-trends.iamrohit.in/malaysia/ipoh	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/malaysia/ipoh.html	(from https://twitter-trends.iamrohit.in/)
14:47:01	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:32%20GMT	https://twitter-trends.iamrohit.in/malaysia/johor-bahru	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/malaysia/johor-bahru.html	(from https://twitter-trends.iamrohit.in/)
14:47:01	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:32%20GMT	https://twitter-trends.iamrohit.in/malaysia/klang	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/malaysia/klang.html	(from https://twitter-trends.iamrohit.in/)
14:47:02	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:34%20GMT	https://twitter-trends.iamrohit.in/malaysia/kuala-lumpur	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/malaysia/kuala-lumpur.html	(from https://twitter-trends.iamrohit.in/)
14:47:02	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:34%20GMT	https://twitter-trends.iamrohit.in/malaysia/petaling	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/malaysia/petaling.html	(from https://twitter-trends.iamrohit.in/)
14:47:02	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:34%20GMT	https://twitter-trends.iamrohit.in/malaysia/hulu-langat	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/malaysia/hulu-langat.html	(from https://twitter-trends.iamrohit.in/)
14:47:02	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:34%20GMT	https://twitter-trends.iamrohit.in/mexico/acapulco	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/acapulco.html	(from https://twitter-trends.iamrohit.in/)
14:47:04	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:36%20GMT	https://twitter-trends.iamrohit.in/mexico/aguascalientes	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/aguascalientes.html	(from https://twitter-trends.iamrohit.in/)
14:47:04	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:36%20GMT	https://twitter-trends.iamrohit.in/mexico/chihuahua	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/chihuahua.html	(from https://twitter-trends.iamrohit.in/)
14:47:04	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:36%20GMT	https://twitter-trends.iamrohit.in/mexico/mexico-city	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/mexico-city.html	(from https://twitter-trends.iamrohit.in/)
14:47:05	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:36%20GMT	https://twitter-trends.iamrohit.in/mexico/ciudad-juarez	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/ciudad-juarez.html	(from https://twitter-trends.iamrohit.in/)
14:47:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:37%20GMT	https://twitter-trends.iamrohit.in/mexico/culiac%c3%83%c2%a1n	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/culiac%c3%83%c2%a1n.html	(from https://twitter-trends.iamrohit.in/)
14:47:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:37%20GMT	https://twitter-trends.iamrohit.in/mexico/nezahualc%c3%83%c2%b3yotl	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/nezahualc%c3%83%c2%b3yotl.html	(from https://twitter-trends.iamrohit.in/)
14:47:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:37%20GMT	https://twitter-trends.iamrohit.in/mexico/ecatepec-de-morelos	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/ecatepec-de-morelos.html	(from https://twitter-trends.iamrohit.in/)
14:47:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:38%20GMT	https://twitter-trends.iamrohit.in/mexico/guadalajara	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/guadalajara.html	(from https://twitter-trends.iamrohit.in/)
14:47:07	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:39%20GMT	https://twitter-trends.iamrohit.in/mexico/hermosillo	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/hermosillo.html	(from https://twitter-trends.iamrohit.in/)
14:47:08	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:39%20GMT	https://twitter-trends.iamrohit.in/mexico/le%c3%83%c2%b3n	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/le%c3%83%c2%b3n.html	(from https://twitter-trends.iamrohit.in/)
14:47:08	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:39%20GMT	https://twitter-trends.iamrohit.in/mexico/m%c3%83%c2%a9rida	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/m%c3%83%c2%a9rida.html	(from https://twitter-trends.iamrohit.in/)
14:47:09	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2004%20Dec%202021%2009:16:41%20GMT	https://twitter-trends.iamrohit.in/mexico/monterrey	C:/My%20Web%20Sites/TWITTER/twitter-trends.iamrohit.in/mexico/monterrey.html	(from https://twitter-trends.iamrohit.in/)
